id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
11548,6.7,0.31,0.31,2.2,0.083,27.0,51.0,0.99704,3.36,0.57,9.5,5.0
11549,7.0,0.43,0.31,1.8,0.076,13.0,37.0,0.9974,3.52,0.74,10.9,5.0
11550,8.7,0.31,0.44,1.9,0.093,19.0,65.0,0.9994,3.34,0.59,9.5,5.0
11551,10.6,0.28,0.39,2.2,0.073,9.0,24.0,0.9978,3.21,0.64,9.9,5.0
11552,11.9,0.4,0.54,1.8,0.077,29.0,55.0,0.99774,3.16,0.63,9.4,6.0
11553,7.8,0.56,0.29,2.1,0.077,12.0,47.0,0.9961,3.2,0.6,9.2,5.0
11554,7.4,0.64,0.07,2.2,0.095,11.0,49.0,0.99672,3.37,0.57,12.5,7.0
11555,10.6,0.32,0.39,2.1,0.084,10.0,28.0,0.9976,3.3,0.6,11.9,7.0
11556,8.0,0.53,0.21,2.7,0.069,15.0,31.0,0.996,3.21,0.54,9.9,6.0
11557,8.3,0.6,0.08,2.1,0.085,5.0,19.0,0.9991,3.19,0.54,10.9,6.0
11558,7.2,0.47,0.22,1.8,0.078,26.0,43.0,0.99504,3.15,0.63,10.5,5.0
11559,8.2,0.28,0.24,1.8,0.08,12.0,28.0,0.9956,3.24,0.73,9.2,5.0
11560,10.1,0.52,0.32,2.2,0.072,8.0,19.0,0.9956,3.39,0.63,10.3,6.0
11561,7.6,0.69,0.14,2.6,0.069,19.0,94.0,0.9997,3.21,0.54,9.8,5.0
11562,7.9,0.745,0.2,1.2,0.077,17.0,49.0,0.9966,3.29,0.56,9.5,6.0
11563,9.5,0.35,0.48,2.0,0.073,12.0,32.0,0.99508,3.1,0.79,11.3,7.0
11564,7.4,0.39,0.0,2.0,0.067,14.0,31.0,0.99628,3.42,0.58,9.7,5.0
11565,6.4,0.5,0.21,2.3,0.078,10.0,24.0,0.99562,3.38,0.56,11.0,6.0
11566,7.6,0.57,0.09,1.8,0.071,21.0,52.0,0.99546,3.42,0.68,9.2,3.0
11567,10.5,0.5,0.22,1.9,0.074,9.0,23.0,0.9972,3.22,0.55,9.4,8.0
11568,8.2,0.39,0.23,1.8,0.086,17.0,42.0,0.9962,3.33,0.55,9.8,5.0
11569,11.3,0.43,0.49,2.5,0.084,6.0,13.0,0.9998,3.2,0.57,12.2,7.0
11570,7.9,0.59,0.1,1.6,0.076,8.0,20.0,0.9994,3.16,0.6,9.9,6.0
11571,10.3,0.34,0.43,2.8,0.087,17.0,38.0,0.9996,3.22,0.86,10.1,5.0
11572,7.3,0.36,0.29,2.3,0.078,5.0,15.0,0.99774,3.16,0.68,10.7,6.0
11573,6.8,0.58,0.14,1.8,0.077,15.0,43.0,0.9987,3.18,0.54,9.8,5.0
11574,6.6,0.64,0.24,1.8,0.0559999999999999,17.0,60.0,0.9978,3.43,0.54,9.3,5.0
11575,8.8,0.36,0.46,2.3,0.083,11.0,43.0,0.9976,3.17,0.65,9.3,5.0
11576,7.4,0.49,0.24,2.3,0.066,10.0,44.0,0.9964,3.2,0.64,9.8,5.0
11577,9.9,0.61,0.09,2.6,0.064,5.0,11.0,0.9973,3.22,0.64,9.7,6.0
11578,6.4,0.545,0.06,2.9,0.078,27.0,58.0,0.9988,3.24,0.69,11.3,6.0
11579,7.8,0.48,0.06,2.6,0.08,15.0,33.0,0.9957,3.15,0.58,9.4,5.0
11580,9.4,0.74,0.33,2.1,0.078,5.0,16.0,0.9987,3.38,0.74,9.5,6.0
11581,7.9,0.58,0.01,2.4,0.074,20.0,54.0,0.9978,3.31,0.65,9.4,5.0
11582,8.9,0.5,0.31,2.4,0.077,29.0,49.0,0.99743,3.38,0.5,10.0,6.0
11583,7.2,0.88,0.0,1.4,0.065,9.0,37.0,0.99572,3.41,0.54,11.7,6.0
11584,7.2,0.43,0.45,2.3,0.084,13.0,45.0,0.99551,3.39,0.68,11.6,7.0
11585,7.8,0.46,0.06,1.7,0.077,6.0,12.0,0.9976,3.2,0.64,9.5,6.0
11586,9.4,0.32,0.51,2.1,0.076,15.0,31.0,0.9976,3.26,0.52,10.8,7.0
11587,7.9,0.37,0.24,2.4,0.079,19.0,33.0,0.9994,3.4,0.72,10.4,6.0
11588,6.8,0.54,0.14,2.1,0.08,21.0,31.0,0.99258,3.35,0.57,11.1,5.0
11589,7.8,0.59,0.01,2.5,0.069,5.0,12.0,0.9972,3.38,0.54,11.4,7.0
11590,6.4,0.645,0.0,2.1,0.092,12.0,24.0,0.9959,3.44,0.63,13.0,6.0
11591,9.1,0.57,0.22,2.1,0.06,3.0,12.0,0.9976,3.48,0.66,9.3,6.0
11592,8.5,0.49,0.1,1.8,0.068,12.0,44.0,0.998,3.52,0.62,9.9,7.0
11593,9.1,0.39,0.49,2.0,0.048,29.0,64.0,0.99472,3.37,0.55,9.4,5.0
11594,6.2,0.615,0.02,2.1,0.0819999999999999,14.0,39.0,0.99467,3.68,0.49,11.4,7.0
11595,7.7,0.48,0.25,1.6,0.072,9.0,18.0,0.9978,3.16,0.55,10.1,4.0
11596,9.1,0.62,0.29,2.3,0.0559999999999999,20.0,49.0,0.99786,3.26,0.4,9.6,6.0
11597,6.9,0.55,0.03,2.1,0.078,5.0,18.0,0.9982,3.42,0.62,10.1,5.0
11598,7.0,0.39,0.21,2.0,0.077,24.0,61.0,0.99616,3.36,0.58,9.6,5.0
11599,9.9,0.62,0.39,2.7,0.091,7.0,21.0,0.99504,3.19,0.7,9.4,5.0
11600,7.8,0.41,0.24,2.3,0.077,16.0,58.0,0.9961,3.25,0.58,9.5,6.0
11601,7.5,0.645,0.0,1.8,0.076,6.0,16.0,0.9994,3.39,0.57,9.3,5.0
11602,6.6,0.58,0.02,2.5,0.065,5.0,13.0,0.99498,3.36,0.57,10.9,6.0
11603,8.4,0.28,0.44,2.6,0.087,15.0,36.0,0.99632,3.27,0.71,10.3,7.0
11604,10.3,0.42,0.44,1.9,0.067,6.0,17.0,0.9966,3.1,0.78,9.3,6.0
11605,11.2,0.33,0.46,2.5,0.073,14.0,35.0,1.0002,3.2,0.74,10.9,7.0
11606,6.6,0.58,0.0,2.3,0.074,13.0,27.0,0.9994,3.48,0.53,12.5,6.0
11607,9.0,0.53,0.41,3.2,0.078,4.0,12.0,0.9982,3.32,0.43,9.2,6.0
11608,6.6,0.43,0.48,2.0,0.415,10.0,42.0,0.9988,3.19,0.63,12.8,7.0
11609,7.0,0.59,0.05,2.5,0.089,5.0,14.0,0.9976,3.39,0.59,9.5,6.0
11610,7.0,0.34,0.32,2.1,0.078,4.0,16.0,0.99476,3.39,0.83,9.2,5.0
11611,8.2,0.4,0.29,2.6,0.0819999999999999,11.0,29.0,0.99835,3.31,0.48,12.8,6.0
11612,8.4,0.47,0.34,2.1,0.07,3.0,11.0,0.9956,3.32,0.62,9.7,6.0
11613,8.8,0.27,0.49,1.8,0.073,16.0,40.0,0.99672,3.26,0.48,9.9,5.0
11614,12.0,0.43,0.49,2.9,0.081,26.0,45.0,1.0,3.33,0.6,9.5,5.0
11615,12.8,0.37,0.4,1.5,0.078,13.0,28.0,0.9994,3.24,0.49,9.4,5.0
11616,7.9,0.59,0.08,1.7,0.086,14.0,40.0,0.9987,3.1,0.6,11.6,6.0
11617,9.2,0.5,0.49,2.1,0.084,5.0,12.0,0.9972,3.25,0.76,9.2,5.0
11618,7.8,0.645,0.09,2.5,0.073,17.0,92.0,0.9973,3.38,0.66,9.5,6.0
11619,6.8,0.58,0.05,1.8,0.076,3.0,9.0,0.99652,3.56,0.43,9.5,6.0
11620,7.2,0.78,0.12,2.6,0.067,5.0,19.0,0.995,3.28,0.55,11.9,7.0
11621,10.2,0.28,0.49,1.8,0.083,7.0,16.0,0.99656,3.23,0.72,11.7,8.0
11622,10.3,0.36,0.39,2.3,0.075,13.0,42.0,0.9972,3.16,0.62,9.4,5.0
11623,7.2,0.5,0.01,2.8,0.092,3.0,15.0,0.9988,3.12,0.59,9.5,6.0
11624,8.3,0.63,0.2,3.2,0.055,3.0,15.0,0.9948,3.53,0.54,10.0,5.0
11625,7.8,0.77,0.02,2.6,0.078,19.0,86.0,0.99557,3.42,0.51,9.9,5.0
11626,7.9,0.38,0.28,2.1,0.0819999999999999,7.0,31.0,0.99557,3.4,0.63,10.7,6.0
11627,7.5,0.47,0.31,4.2,0.077,12.0,27.0,0.9976,3.28,0.85,9.5,5.0
11628,7.0,0.6,0.06,2.6,0.07,5.0,15.0,0.9965,3.39,0.6,10.1,7.0
11629,6.8,0.36,0.2,2.2,0.079,29.0,42.0,0.99738,3.6,0.68,9.5,6.0
11630,8.9,0.62,0.4,2.0,0.062,16.0,41.0,0.99606,3.15,0.6,9.9,6.0
11631,8.9,0.57,0.26,1.9,0.08,25.0,51.0,0.998,3.36,0.6,9.7,6.0
11632,9.0,0.49,0.21,2.2,0.0819999999999999,5.0,23.0,0.9968,3.38,0.55,9.5,6.0
11633,8.8,0.51,0.21,2.1,0.079,9.0,119.0,0.9988,3.21,0.63,9.7,5.0
11634,9.4,0.58,0.23,1.8,0.061,17.0,43.0,0.99656,3.29,0.44,9.7,6.0
11635,12.0,0.35,0.55,2.0,0.095,10.0,25.0,0.9958,3.2,0.57,9.5,6.0
11636,7.2,0.36,0.31,2.3,0.079,30.0,147.0,0.9987,3.51,0.73,9.0,6.0
11637,7.8,0.69,0.06,2.0,0.077,16.0,24.0,0.99498,3.38,0.56,11.0,7.0
11638,7.1,0.34,0.22,2.4,0.09,10.0,22.0,0.99682,3.19,0.48,11.7,8.0
11639,11.3,0.38,0.49,2.3,0.0969999999999999,37.5,54.0,0.9976,3.14,0.78,9.5,7.0
11640,8.3,0.74,0.09,1.7,0.0819999999999999,23.0,52.0,0.9972,3.26,0.6,9.8,5.0
11641,6.1,0.59,0.0,2.6,0.084,12.0,24.0,0.99656,3.52,0.58,11.8,6.0
11642,6.8,0.65,0.03,2.6,0.084,9.0,28.0,0.9972,3.56,0.53,11.3,6.0
11643,8.9,0.26,0.51,1.8,0.08,5.0,14.0,0.99718,3.23,0.62,11.2,6.0
11644,7.0,0.61,0.02,2.2,0.088,6.0,18.0,0.99552,3.26,0.82,11.4,7.0
11645,7.5,0.35,0.28,2.1,0.072,12.0,19.0,0.9962,3.38,0.44,10.8,5.0
11646,7.3,0.59,0.02,2.9,0.086,7.0,32.0,0.9986,3.28,0.53,9.4,5.0
11647,7.3,0.41,0.22,2.0,0.066,14.0,26.0,0.9998,3.47,0.57,9.4,5.0
11648,7.9,0.49,0.12,2.4,0.092,13.0,38.0,0.99476,3.26,0.65,10.5,7.0
11649,9.4,0.62,0.22,2.5,0.1,16.0,35.0,0.9965,3.36,0.58,9.5,5.0
11650,6.5,0.52,0.0,2.1,0.08,11.0,28.0,0.9976,3.19,0.64,10.2,4.0
11651,8.6,0.43,0.41,2.0,0.08,5.0,20.0,0.9984,3.32,0.57,9.3,6.0
11652,6.3,0.59,0.0,2.1,0.088,3.0,8.0,0.9965,3.4,0.56,11.2,7.0
11653,8.6,0.36,0.47,1.9,0.0819999999999999,10.0,19.0,0.9988,3.21,0.73,10.4,7.0
11654,5.7,0.39,0.34,2.2,0.078,11.0,45.0,0.9994,3.48,0.57,11.9,6.0
11655,7.4,0.49,0.0,1.7,0.093,10.0,45.0,0.99642,3.27,0.65,9.5,5.0
11656,6.4,0.62,0.0,2.1,0.075,17.0,32.0,0.9996,3.53,0.63,9.5,6.0
11657,7.6,0.29,0.39,1.6,0.07,10.0,28.0,0.9979,3.31,0.47,9.7,5.0
11658,10.9,0.36,0.49,2.4,0.104,14.0,60.0,0.9987,3.24,0.77,11.8,7.0
11659,7.2,0.38,0.38,2.1,0.0819999999999999,14.0,29.0,0.9968,3.38,0.6,9.7,5.0
11660,9.2,0.36,0.47,2.0,0.07,5.0,12.0,0.9994,3.31,0.6,9.5,5.0
11661,7.0,0.56,0.01,1.8,0.077,6.0,15.0,0.9976,3.41,0.67,11.5,6.0
11662,6.8,0.56,0.09,1.9,0.095,5.0,16.0,0.99444,3.2,0.53,9.8,5.0
11663,6.8,0.65,0.08,2.3,0.068,12.0,27.0,0.9968,3.25,0.6,10.1,6.0
11664,7.4,0.43,0.44,2.3,0.072,6.0,28.0,0.9986,3.3,0.62,9.2,6.0
11665,7.3,0.39,0.55,1.6,0.071,5.0,14.0,0.99458,3.31,0.52,11.0,6.0
11666,7.6,0.66,0.03,2.0,0.084,38.0,35.0,0.9955,3.49,0.73,9.6,5.0
11667,8.4,0.88,0.0,2.3,0.092,27.0,88.0,0.9958,3.41,0.81,9.4,6.0
11668,7.1,0.5,0.14,2.2,0.096,8.0,34.0,0.9994,3.35,0.66,9.2,6.0
11669,7.7,0.725,0.0,2.0,0.067,7.0,16.0,0.99613,3.36,0.6,10.4,6.0
11670,11.3,0.41,0.66,2.1,0.069,3.0,10.0,0.99572,3.39,0.55,9.1,5.0
11671,8.1,0.22,0.41,1.9,0.076,12.0,74.0,0.9978,3.33,0.79,9.3,4.0
11672,8.9,0.42,0.24,2.0,0.081,8.0,28.0,0.9996,3.47,0.6,9.6,5.0
11673,8.1,0.37,0.36,2.6,0.077,6.0,23.0,0.9967,3.5,0.62,9.2,6.0
11674,8.9,0.56,0.17,2.3,0.078,24.0,48.0,0.9966,3.22,0.59,9.4,6.0
11675,6.4,0.35,0.21,4.0,0.084,7.0,31.0,0.9994,3.56,0.52,9.4,5.0
11676,9.9,0.32,0.45,2.9,0.098,6.0,31.0,0.999,3.22,0.69,9.4,5.0
11677,8.2,0.28,0.39,2.1,0.072,15.0,27.0,0.9952,3.28,0.72,9.3,6.0
11678,7.7,0.57,0.07,1.8,0.093,14.0,31.0,0.9982,3.24,0.59,9.5,6.0
11679,6.1,1.035,0.0,1.6,0.0819999999999999,12.0,49.0,0.9978,3.61,0.58,9.3,5.0
11680,9.3,0.5,0.27,2.0,0.091,9.0,25.0,0.9963,3.5,0.75,10.9,6.0
11681,12.0,0.43,0.52,2.5,0.064,20.0,125.0,0.9986,3.04,0.6,9.8,6.0
11682,7.8,0.46,0.08,2.6,0.0819999999999999,12.0,46.0,0.9982,3.31,0.64,9.2,5.0
11683,8.2,0.59,0.07,1.7,0.093,5.0,16.0,0.9982,3.48,0.54,10.7,5.0
11684,7.4,0.58,0.23,3.0,0.074,8.0,25.0,0.99685,3.31,0.6,9.8,5.0
11685,8.1,0.58,0.13,1.6,0.086,5.0,10.0,0.9968,3.32,0.58,9.4,6.0
11686,8.2,0.45,0.34,1.7,0.07,6.0,23.0,0.99504,3.24,0.64,9.5,5.0
11687,7.0,0.5,0.02,2.3,0.071,21.0,105.0,0.9956,3.4,0.6,9.5,6.0
11688,11.1,0.42,0.44,2.1,0.073,24.0,38.0,0.9988,3.05,0.79,11.0,6.0
11689,8.7,0.63,0.09,2.2,0.09,16.0,44.0,0.99652,3.35,0.56,10.3,6.0
11690,11.3,0.52,0.54,4.6,0.084,11.0,44.0,1.00015,3.3,0.62,10.5,5.0
11691,10.3,0.41,0.44,1.9,0.062,12.0,28.0,0.9972,3.17,0.6,10.3,5.0
11692,7.3,0.46,0.5,2.0,0.088,3.0,12.0,0.9968,3.3,0.54,9.5,5.0
11693,8.2,0.38,0.41,2.7,0.087,13.0,58.0,0.9987,3.39,0.77,9.0,5.0
11694,6.4,0.62,0.13,1.8,0.062,26.0,49.0,0.99472,3.28,0.59,10.9,7.0
11695,7.5,0.58,0.03,1.7,0.073,10.0,19.0,0.9948,3.39,1.09,9.2,6.0
11696,7.5,0.48,0.2,2.1,0.076,23.0,143.0,0.9982,3.31,0.6,9.6,5.0
11697,8.1,0.43,0.3,2.3,0.077,15.0,36.0,0.99748,3.39,0.82,11.8,5.0
11698,8.6,0.39,0.49,2.4,0.079,13.0,25.0,0.9968,3.37,0.55,9.8,5.0
11699,9.3,0.38,0.41,2.0,0.078,12.0,36.0,0.99458,3.28,0.76,10.3,5.0
11700,9.9,0.48,0.24,2.0,0.091,29.0,58.0,0.99552,3.39,0.62,9.9,5.0
11701,7.0,0.42,0.17,2.6,0.0819999999999999,6.0,12.0,0.99531,3.33,0.55,10.7,5.0
11702,7.8,0.56,0.07,2.6,0.077,26.0,44.0,0.99472,3.4,0.54,9.5,5.0
11703,11.2,0.61,0.45,1.8,0.078,10.0,24.0,0.9982,3.31,0.46,9.4,6.0
11704,9.9,0.39,0.42,2.1,0.0819999999999999,7.0,17.0,0.99568,3.35,0.6,10.9,5.0
11705,7.9,0.49,0.08,2.2,0.0969999999999999,11.0,47.0,0.9964,3.33,0.73,9.6,6.0
11706,8.1,0.49,0.26,1.8,0.081,26.0,67.0,0.9972,3.37,0.85,9.2,6.0
11707,7.2,0.59,0.01,2.2,0.083,8.0,17.0,0.99704,3.37,0.61,11.3,6.0
11708,8.9,0.58,0.0,1.6,0.079,6.0,15.0,0.9964,3.47,0.58,9.5,5.0
11709,11.9,0.34,0.66,2.0,0.091,6.0,17.0,1.00242,3.2,0.6,10.8,5.0
11710,7.4,0.42,0.42,1.9,0.081,10.0,17.0,0.99458,3.21,0.64,10.2,6.0
11711,6.9,0.57,0.14,2.3,0.074,27.0,44.0,0.99603,3.33,0.54,10.3,6.0
11712,6.9,0.64,0.06,2.1,0.091,12.0,26.0,0.99631,3.16,0.93,11.3,7.0
11713,7.8,0.715,0.24,2.0,0.084,19.0,31.0,0.99689,3.37,0.64,9.3,6.0
11714,8.9,0.32,0.49,2.2,0.111,17.0,31.0,0.9978,3.13,0.62,10.1,5.0
11715,7.5,0.43,0.31,3.0,0.076,15.0,31.0,0.99786,3.47,0.87,10.9,6.0
11716,7.0,0.64,0.31,2.2,0.07,21.0,42.0,0.99494,3.21,0.6,10.2,5.0
11717,12.5,0.37,0.49,2.3,0.067,11.0,45.0,0.9973,3.34,0.56,11.8,5.0
11718,6.8,0.6,0.1,2.2,0.0579999999999999,21.0,54.0,0.99599,3.38,0.77,11.7,7.0
11719,8.1,0.33,0.45,1.9,0.104,14.0,31.0,0.9963,3.23,0.62,10.5,6.0
11720,10.0,0.46,0.45,3.0,0.081,12.0,19.0,0.99387,3.3,0.75,10.8,6.0
11721,7.9,0.6,0.02,1.8,0.1689999999999999,9.0,23.0,0.9998,3.39,0.48,11.5,6.0
11722,9.8,0.52,0.29,1.8,0.086,5.0,15.0,0.9965,3.21,0.52,9.4,5.0
11723,7.1,0.59,0.0,1.8,0.066,14.0,31.0,0.9962,3.38,0.63,10.7,7.0
11724,6.1,0.53,0.24,2.2,0.095,24.0,46.0,0.9968,3.33,0.6,11.7,7.0
11725,7.2,0.34,0.25,2.2,0.07,16.0,41.0,0.9958,3.39,0.58,12.7,7.0
11726,9.9,0.58,0.26,2.1,0.08,6.0,14.0,0.9984,3.26,0.64,11.9,6.0
11727,8.6,0.51,0.29,2.3,0.079,17.0,61.0,0.9968,3.42,0.72,11.5,7.0
11728,6.7,0.35,0.2,2.5,0.084,37.5,60.0,0.9993,3.35,0.51,10.3,7.0
11729,7.0,0.34,0.32,1.8,0.086,15.0,47.0,0.99586,3.38,0.54,12.1,6.0
11730,8.9,0.58,0.12,2.4,0.078,3.0,10.0,0.9976,3.41,0.56,9.1,5.0
11731,7.7,0.51,0.0,1.9,0.077,6.0,15.0,0.99476,3.49,0.6,9.5,5.0
11732,8.3,0.58,0.24,2.1,0.087,16.0,52.0,0.9988,3.1,0.58,9.1,8.0
11733,7.3,0.35,0.37,2.0,0.0819999999999999,18.0,35.0,0.99655,3.24,0.57,11.3,6.0
11734,6.8,0.59,0.14,2.0,0.079,9.0,40.0,0.996,3.25,0.93,9.4,5.0
11735,6.8,0.68,0.09,2.8,0.086,17.0,89.0,0.9988,3.35,0.57,9.2,6.0
11736,6.6,0.78,0.21,2.3,0.092,8.0,32.0,0.99624,3.42,0.61,9.6,5.0
11737,7.2,0.66,0.1,2.0,0.074,11.0,42.0,0.9964,3.48,0.58,9.2,6.0
11738,7.0,0.5,0.02,2.0,0.086,10.0,35.0,0.997,3.48,0.7,10.7,5.0
11739,9.1,0.39,0.42,2.6,0.074,5.0,47.0,0.9976,3.38,0.59,11.2,6.0
11740,10.2,0.36,0.53,2.5,0.092,10.0,18.0,0.9972,3.08,0.85,11.2,7.0
11741,7.1,0.685,0.0,1.8,0.0819999999999999,3.0,8.0,0.99476,3.35,0.52,10.5,5.0
11742,9.3,0.31,0.49,2.9,0.091,17.0,44.0,0.9972,3.19,0.56,9.4,4.0
11743,8.8,0.43,0.24,2.1,0.094,13.0,31.0,0.9964,3.39,0.78,9.4,6.0
11744,7.6,0.36,0.34,2.2,0.0819999999999999,17.0,41.0,0.99458,3.34,0.52,9.7,5.0
11745,6.5,0.51,0.0,3.75,0.077,9.0,19.0,0.99745,3.44,0.64,11.4,6.0
11746,8.3,0.29,0.39,2.4,0.104,9.0,40.0,0.99656,3.22,0.57,11.3,6.0
11747,8.0,0.4,0.45,2.2,0.073,15.0,49.0,0.9994,3.18,0.56,9.3,5.0
11748,5.6,1.04,0.0,1.7,0.0819999999999999,7.0,11.0,0.9982,3.59,0.6,11.7,6.0
11749,7.7,0.4,0.24,2.2,0.078,8.0,19.0,0.99577,3.41,0.57,9.5,5.0
11750,6.6,0.69,0.0,2.8,0.068,10.0,19.0,0.99462,3.37,0.68,12.0,7.0
11751,8.4,0.58,0.26,2.0,0.08,7.0,31.0,0.9982,3.29,0.53,9.4,6.0
11752,9.1,0.4,0.4,2.1,0.094,30.0,131.0,0.99774,3.16,0.79,9.4,6.0
11753,6.2,0.645,0.06,2.0,0.0819999999999999,7.0,16.0,0.99622,3.41,0.58,10.9,5.0
11754,7.2,0.34,0.33,2.5,0.078,8.0,30.0,0.99901,3.32,0.58,9.9,5.0
11755,8.6,0.36,0.24,2.1,0.079,15.0,27.0,0.9988,3.11,0.58,10.8,6.0
11756,9.3,0.52,0.25,2.6,0.071,6.0,14.0,0.99586,3.26,0.74,11.6,5.0
11757,7.8,0.31,0.25,2.0,0.093,14.0,38.0,0.9973,3.36,0.67,9.6,5.0
11758,8.9,0.38,0.43,2.9,0.078,11.0,44.0,0.998,3.34,0.66,9.3,5.0
11759,7.0,0.56,0.03,2.4,0.083,6.0,31.0,0.99498,3.39,0.53,9.7,5.0
11760,9.9,0.6,0.34,2.6,0.08,12.0,48.0,0.9987,3.27,0.64,9.5,5.0
11761,8.8,0.39,0.33,2.8,0.123,12.0,32.0,0.9962,3.26,0.49,11.2,6.0
11762,8.2,0.43,0.24,2.2,0.068,11.0,54.0,0.9994,3.21,0.57,9.3,5.0
11763,7.4,0.88,0.0,1.8,0.079,16.0,46.0,0.9955,3.46,0.55,10.2,6.0
11764,10.6,0.5,0.47,2.6,0.07,4.0,10.0,0.9984,3.42,0.54,10.6,6.0
11765,7.3,0.74,0.0,2.2,0.048,3.0,14.0,0.99704,3.36,0.59,9.3,5.0
11766,10.0,0.54,0.39,2.9,0.0819999999999999,6.0,24.0,0.9976,3.37,0.74,9.2,7.0
11767,8.9,0.42,0.49,2.1,0.093,10.0,21.0,0.99622,3.27,0.78,9.2,6.0
11768,10.0,0.39,0.44,1.9,0.077,6.0,20.0,0.99557,3.26,0.68,9.8,7.0
11769,8.5,0.6,0.24,2.2,0.076,6.0,19.0,0.99774,3.31,0.64,10.5,6.0
11770,6.8,0.645,0.02,1.8,0.084,4.0,8.0,0.99498,3.68,0.52,9.5,6.0
11771,7.9,0.57,0.11,1.7,0.093,25.0,61.0,0.9984,3.39,0.6,9.4,6.0
11772,8.6,0.35,0.44,2.0,0.094,6.0,14.0,0.99489,3.28,0.64,11.2,6.0
11773,6.1,0.76,0.0,1.9,0.084,5.0,20.0,0.9981,3.44,0.46,10.3,5.0
11774,6.1,0.49,0.25,2.3,0.086,11.0,47.0,0.9976,3.47,0.67,10.4,6.0
11775,9.2,0.57,0.31,2.1,0.079,14.0,33.0,0.99572,3.18,0.72,9.9,7.0
11776,7.4,0.54,0.2,2.3,0.0969999999999999,8.0,24.0,0.99526,3.38,0.54,10.9,5.0
11777,8.6,0.43,0.38,2.0,0.084,19.0,50.0,0.9981,3.31,0.57,9.5,5.0
11778,6.8,0.715,0.08,2.0,0.079,25.0,29.0,0.99652,3.2,0.58,11.3,6.0
11779,6.5,0.695,0.0,5.8,0.077,15.0,50.0,0.99467,3.44,0.66,10.0,6.0
11780,7.2,0.52,0.04,1.8,0.069,16.0,42.0,0.9978,3.44,0.75,9.4,5.0
11781,8.3,0.5,0.41,2.1,0.089,20.0,49.0,0.9979,3.28,0.59,9.5,5.0
11782,8.8,0.57,0.18,2.2,0.084,18.0,65.0,0.9956,3.16,0.6,9.3,6.0
11783,9.3,0.62,0.24,1.7,0.094,17.0,86.0,0.9972,3.36,0.57,9.8,6.0
11784,7.0,0.62,0.0,3.0,0.084,20.0,49.0,0.9982,3.41,0.61,10.0,6.0
11785,6.3,0.66,0.0,3.0,0.065,31.0,54.0,0.9982,3.62,0.74,11.8,6.0
11786,7.0,0.57,0.06,2.0,0.069,15.0,48.0,0.9955,3.39,0.58,9.9,5.0
11787,9.0,0.6,0.24,2.3,0.078,10.0,47.0,0.9976,3.28,0.6,11.0,7.0
11788,8.3,0.38,0.31,2.0,0.081,19.0,42.0,0.99584,3.27,0.64,9.4,6.0
11789,7.0,0.48,0.1,1.6,0.077,6.0,14.0,0.9976,3.47,0.64,10.0333333333333,6.0
11790,7.5,0.685,0.01,2.1,0.068,5.0,14.0,0.99702,3.37,0.51,9.7,5.0
11791,8.8,0.39,0.24,1.9,0.092,16.0,88.0,0.9963,3.38,0.61,9.6,5.0
11792,7.5,0.53,0.0,2.8,0.076,16.0,46.0,0.9982,3.28,0.6,9.3,5.0
11793,7.0,0.43,0.31,2.8,0.07,23.0,85.0,0.9964,3.12,0.73,11.1,6.0
11794,6.7,0.46,0.13,2.0,0.0819999999999999,16.0,37.0,0.99572,3.46,0.54,11.4,5.0
11795,6.0,0.64,0.0,1.8,0.073,10.0,27.0,0.9968,3.36,0.52,9.7,5.0
11796,13.0,0.49,0.57,2.8,0.104,8.0,24.0,0.9976,3.3,0.78,9.4,6.0
11797,10.6,0.56,0.47,2.2,0.073,6.0,14.0,0.9983,3.4,0.61,10.2,6.0
11798,6.3,0.57,0.06,2.0,0.08,17.0,36.0,0.99613,3.48,0.57,10.0,6.0
11799,9.0,0.44,0.45,3.0,0.077,23.0,44.0,0.9994,3.14,0.55,10.9,6.0
11800,7.5,0.43,0.26,2.1,0.085,13.0,35.0,0.99064,3.34,0.64,9.3,5.0
11801,7.3,0.43,0.32,1.9,0.076,10.0,19.0,0.99564,3.37,0.59,9.4,6.0
11802,7.5,0.58,0.25,1.7,0.083,23.0,89.0,0.99489,3.15,0.58,9.3,4.0
11803,7.0,0.31,0.4,2.2,0.087,45.0,98.0,0.998,3.39,0.6,10.8,6.0
11804,10.7,0.47,0.24,2.6,0.081,5.0,20.0,0.99688,3.18,0.7,12.5,7.0
11805,7.6,0.6,0.0,3.0,0.068,10.0,22.0,0.9994,3.32,0.6,9.5,5.0
11806,9.6,0.54,0.24,2.6,0.086,7.0,19.0,0.9981,3.24,0.59,10.2,6.0
11807,9.2,0.48,0.39,2.7,0.095,6.0,24.0,0.9976,3.23,0.72,10.9,5.0
11808,8.8,0.715,0.5,2.0,0.093,6.0,12.0,0.9976,3.24,0.48,9.5,5.0
11809,7.7,0.52,0.25,2.1,0.074,7.0,62.0,0.99604,3.39,0.56,11.3,7.0
11810,7.4,0.66,0.01,2.3,0.089,7.0,14.0,0.9976,3.14,0.6,10.0,5.0
11811,7.8,0.63,0.21,2.1,0.074,40.5,52.0,0.9965,3.33,0.54,9.4,5.0
11812,7.7,0.39,0.45,1.8,0.079,3.0,11.0,0.99541,3.41,0.77,11.3,7.0
